date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:46	8110/8110	---M-Z	200	added ('OK')	application/x-javascript	etag:%22259a3c2edc1fd31:0%22	https://daily.gate.vn/home/distribution/default.js	E:/FPT/Template/Template/daily.gate.vn/home/distribution/default.js	(from https://daily.gate.vn/phan-phoi-game/)
20:34:46	26413/26413	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:34:43%20GMT	https://daily.gate.vn/login/?ReturnUrl=%2fnap-ggold%2f	E:/FPT/Template/Template/daily.gate.vn/login/index41cb.html	(from https://daily.gate.vn/nap-ggold/)
20:34:47	243524/243524	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a029124c74c4ed1a90ac81ffe0866110%22	http://connect.facebook.net/vi_VN/sdk.js	E:/FPT/Template/Template/connect.facebook.net/vi_VN/sdk.js	(from https://daily.gate.vn/phan-phoi-game/)
20:34:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:46%20GMT	https://daily.gate.vn/phan-phoi-game/javascript	E:/FPT/Template/Template/daily.gate.vn/phan-phoi-game/javascript.df.delayed	(from https://daily.gate.vn/phan-phoi-game/)
20:34:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:44%20GMT	https://daily.gate.vn/phan-phoi-game/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/phan-phoi-game/chuyentien-confirm.e0.delayed	(from https://daily.gate.vn/phan-phoi-game/)
20:34:47	12879/12879	---M--	200	added ('OK')	image/jpeg	etag:%22aa4e8d41b458d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-zing.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-zing.jpg	(from https://daily.gate.vn/the-game-online/the-zing-xu/)
20:34:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:44%20GMT	https://daily.gate.vn/the-game-online/the-zing-xu/javascript	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-zing-xu/javascript.e2.delayed	(from https://daily.gate.vn/the-game-online/the-zing-xu/)
20:34:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:47%20GMT	https://daily.gate.vn/the-game-online/the-zing-xu/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-zing-xu/chuyentien-confirm.e3.delayed	(from https://daily.gate.vn/the-game-online/the-zing-xu/)
20:34:48	27848/27848	---M--	200	added ('OK')	image/jpeg	etag:%224652a6f6b358d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-vcoin.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-vcoin.jpg	(from https://daily.gate.vn/the-game-online/the-vcoin/)
20:34:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:47%20GMT	https://daily.gate.vn/the-game-online/the-vcoin/javascript	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-vcoin/javascript.e5.delayed	(from https://daily.gate.vn/the-game-online/the-vcoin/)
20:34:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:45%20GMT	https://daily.gate.vn/the-game-online/the-vcoin/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-vcoin/chuyentien-confirm.e6.delayed	(from https://daily.gate.vn/the-game-online/the-vcoin/)
20:34:49	26341/26341	---M--	200	added ('OK')	image/jpeg	etag:%226de982f5b158d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-oncash.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-oncash.jpg	(from https://daily.gate.vn/the-game-online/the-ongame/)
20:34:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:46%20GMT	https://daily.gate.vn/the-game-online/the-ongame/javascript	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-ongame/javascript.e8.delayed	(from https://daily.gate.vn/the-game-online/the-ongame/)
20:34:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:48%20GMT	https://daily.gate.vn/the-game-online/the-ongame/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-ongame/chuyentien-confirm.e9.delayed	(from https://daily.gate.vn/the-game-online/the-ongame/)
20:34:50	16699/16699	---M--	200	added ('OK')	image/jpeg	etag:%2216509875b058d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-garena.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-garena.jpg	(from https://daily.gate.vn/the-game-online/the-garena/)
20:34:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:49%20GMT	https://daily.gate.vn/the-game-online/the-garena/javascript	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-garena/javascript.eb.delayed	(from https://daily.gate.vn/the-game-online/the-garena/)
20:34:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:49%20GMT	https://daily.gate.vn/the-game-online/the-garena/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-garena/chuyentien-confirm.ec.delayed	(from https://daily.gate.vn/the-game-online/the-garena/)
20:34:51	12754/12754	---M--	200	added ('OK')	image/jpeg	etag:%22fbe3bfcb458d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-mobifone.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-mobifone.jpg	(from https://daily.gate.vn/the-dien-thoai/the-mobi/)
20:34:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:49%20GMT	https://daily.gate.vn/the-dien-thoai/the-mobi/javascript	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-mobi/javascript.ee.delayed	(from https://daily.gate.vn/the-dien-thoai/the-mobi/)
20:34:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:51%20GMT	https://daily.gate.vn/the-dien-thoai/the-mobi/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-mobi/chuyentien-confirm.ef.delayed	(from https://daily.gate.vn/the-dien-thoai/the-mobi/)
20:34:52	8467/8467	---M--	200	added ('OK')	image/jpeg	etag:%228a248241b558d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-vinaphone.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-vinaphone.jpg	(from https://daily.gate.vn/the-dien-thoai/the-vina/)
20:34:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:51%20GMT	https://daily.gate.vn/the-dien-thoai/the-vina/javascript	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-vina/javascript.f1.delayed	(from https://daily.gate.vn/the-dien-thoai/the-vina/)
20:34:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:49%20GMT	https://daily.gate.vn/the-dien-thoai/the-vina/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-vina/chuyentien-confirm.f2.delayed	(from https://daily.gate.vn/the-dien-thoai/the-vina/)
20:34:53	16402/16402	---M--	200	added ('OK')	image/jpeg	etag:%22e2b0c31e458d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-vietnamobile.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-vietnamobile.jpg	(from https://daily.gate.vn/the-dien-thoai/the-vietnammobile/)
20:34:53	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:50%20GMT	https://daily.gate.vn/the-dien-thoai/the-vietnammobile/javascript	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-vietnammobile/javascript.f4.delayed	(from https://daily.gate.vn/the-dien-thoai/the-vietnammobile/)
20:34:53	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:52%20GMT	https://daily.gate.vn/the-dien-thoai/the-vietnammobile/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-vietnammobile/chuyentien-confirm.f5.delayed	(from https://daily.gate.vn/the-dien-thoai/the-vietnammobile/)
20:34:53	8644/8644	---M--	200	added ('OK')	image/jpeg	etag:%2211de48db458d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-gmobile.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-gmobile.jpg	(from https://daily.gate.vn/the-dien-thoai/the-gmobile/)
20:34:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:53%20GMT	https://daily.gate.vn/the-dien-thoai/the-gmobile/javascript	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-gmobile/javascript.f7.delayed	(from https://daily.gate.vn/the-dien-thoai/the-gmobile/)
20:34:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:51%20GMT	https://daily.gate.vn/the-dien-thoai/the-gmobile/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-gmobile/chuyentien-confirm.f8.delayed	(from https://daily.gate.vn/the-dien-thoai/the-gmobile/)
20:34:54	19955/19955	---M--	200	added ('OK')	image/jpeg	etag:%22cd857ce7ed49d11:0%22	https://daily.gate.vn/Skin/images/Logos/Mobifone.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/Mobifone.jpg	(from https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/)
20:34:55	2408/2408	---M--	200	added ('OK')	image/gif	etag:%22edc9246cee49d11:0%22	https://daily.gate.vn/Skin/images/Logos/Vinaphone.gif	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/Vinaphone.gif	(from https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/)
20:34:55	10049/10049	---M--	200	added ('OK')	image/png	etag:%22d236265ee49d11:0%22	https://daily.gate.vn/Skin/images/Logos/BeeLine.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/BeeLine.png	(from https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/)
20:34:55	4533/4533	---M--	200	added ('OK')	image/jpeg	etag:%221ddaa5beee49d11:0%22	https://daily.gate.vn/Skin/images/PartnerLogo/vietnamobile.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/PartnerLogo/vietnamobile.jpg	(from https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/)
20:34:55	13756/13756	---M-Z	200	added ('OK')	application/x-javascript	etag:%222655e9c3abe8d11:0%22	https://daily.gate.vn/home/Multi/card.js	E:/FPT/Template/Template/daily.gate.vn/home/Multi/card.js	(from https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/)
20:34:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:52%20GMT	https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/javascript	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/javascript.fe.delayed	(from https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/)
20:34:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:52%20GMT	https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/chuyentien-confirm.ff.delayed	(from https://daily.gate.vn/the-dien-thoai/mua-nhieu-loai-the-cao/)
20:34:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:55%20GMT	https://daily.gate.vn/nap-dien-thoai-tra-truoc/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai-tra-truoc/javascript.100.delayed	(from https://daily.gate.vn/nap-dien-thoai-tra-truoc/)
20:34:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:54%20GMT	https://daily.gate.vn/nap-dien-thoai-tra-truoc/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai-tra-truoc/chuyentien-confirm.101.delayed	(from https://daily.gate.vn/nap-dien-thoai-tra-truoc/)
20:34:57	25088/25088	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22e6ee54aaed3ed11:0%22	https://daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/file-mau/	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/file-mau/index.html	(from https://daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/)
20:34:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:55%20GMT	https://daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/javascript.102.delayed	(from https://daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/)
20:34:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:54%20GMT	https://daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/chuyentien-confirm.103.delayed	(from https://daily.gate.vn/nap-dien-thoai/tra-truoc-nhieu-so/)
20:34:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:56%20GMT	https://daily.gate.vn/nap-game-online/nap-gate/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/nap-gate/javascript.104.delayed	(from https://daily.gate.vn/nap-game-online/nap-gate/)
20:34:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:55%20GMT	https://daily.gate.vn/nap-game-online/nap-gate/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/nap-gate/chuyentien-confirm.105.delayed	(from https://daily.gate.vn/nap-game-online/nap-gate/)
20:34:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:57%20GMT	https://daily.gate.vn/nap-game-online/nap-zingxu/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/nap-zingxu/javascript.106.delayed	(from https://daily.gate.vn/nap-game-online/nap-zingxu/)
20:34:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:57%20GMT	https://daily.gate.vn/nap-game-online/nap-zingxu/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/nap-zingxu/chuyentien-confirm.107.delayed	(from https://daily.gate.vn/nap-game-online/nap-zingxu/)
20:34:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:55%20GMT	https://daily.gate.vn/nap-game-online/nap-ongate/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/nap-ongate/javascript.108.delayed	(from https://daily.gate.vn/nap-game-online/nap-ongate/)
20:34:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:57%20GMT	https://daily.gate.vn/nap-game-online/nap-ongate/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/nap-ongate/chuyentien-confirm.109.delayed	(from https://daily.gate.vn/nap-game-online/nap-ongate/)
20:34:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:56%20GMT	https://daily.gate.vn/nap-game-online/nap-ongame/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/nap-ongame/javascript.10a.delayed	(from https://daily.gate.vn/nap-game-online/nap-ongame/)
20:35:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:59%20GMT	https://daily.gate.vn/nap-game-online/nap-ongame/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/nap-ongame/chuyentien-confirm.10b.delayed	(from https://daily.gate.vn/nap-game-online/nap-ongame/)
20:35:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:56%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-mload/javascript	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-mload/javascript.10c.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-mload/)
20:35:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:57%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-mload/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-mload/chuyentien-confirm.10d.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-mload/)
20:35:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:59%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-eload/javascript	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-eload/javascript.10e.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-eload/)
20:35:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:57%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-eload/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-eload/chuyentien-confirm.10f.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-eload/)
20:35:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:00%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-ezpay/javascript	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-ezpay/javascript.110.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-ezpay/)
20:35:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:59%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-ezpay/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-ezpay/chuyentien-confirm.111.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-ezpay/)
20:35:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:00%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-mlpay/javascript	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-mlpay/javascript.112.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-mlpay/)
20:35:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:59%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-mlpay/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-mlpay/chuyentien-confirm.113.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-mlpay/)
20:35:03	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:59%20GMT	https://daily.gate.vn/huong-dan/phan-phoi/meo-kinh-doanh/javascript	E:/FPT/Template/Template/daily.gate.vn/huong-dan/phan-phoi/meo-kinh-doanh/javascript.114.delayed	(from https://daily.gate.vn/huong-dan/phan-phoi/meo-kinh-doanh/)
20:35:03	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:02%20GMT	https://daily.gate.vn/huong-dan/phan-phoi/meo-kinh-doanh/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/huong-dan/phan-phoi/meo-kinh-doanh/chuyentien-confirm.115.delayed	(from https://daily.gate.vn/huong-dan/phan-phoi/meo-kinh-doanh/)
20:35:03	181/181	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:00%20GMT	https://daily.gate.vn/home/account/Account.aspx	E:/FPT/Template/Template/daily.gate.vn/home/account/Account.116.delayed	(from https://daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/)
20:35:04	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:00%20GMT	https://daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/javascript	E:/FPT/Template/Template/daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/javascript.117.delayed	(from https://daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/)
20:35:04	26454/26454	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:35:02%20GMT	https://daily.gate.vn/login/?ReturnUrl=%2fhome%2faccount%2fAccount.aspx	E:/FPT/Template/Template/daily.gate.vn/login/index14e6.html	(from https://daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/)
20:35:04	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:02%20GMT	https://daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/chuyentien-confirm.118.delayed	(from https://daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/)
20:35:04	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:00%20GMT	https://daily.gate.vn/huong-dan/huong-dan-chuyen-tien-mat-atm/javascript	E:/FPT/Template/Template/daily.gate.vn/huong-dan/huong-dan-chuyen-tien-mat-atm/javascript.119.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-chuyen-tien-mat-atm/)
20:35:04	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:04%20GMT	https://daily.gate.vn/huong-dan/huong-dan-chuyen-tien-mat-atm/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/huong-dan/huong-dan-chuyen-tien-mat-atm/chuyentien-confirm.11a.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-chuyen-tien-mat-atm/)
20:35:05	3837/3837	---M--	200	added ('OK')	image/jpeg	etag:%221add874f516d11:0%22	https://dailyv2.gate.vn/Skin/images/banks/bidv.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/bidv.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:04%20GMT	https://dailyv2.gate.vn/Skin/images/banks/dongabank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/dongabank.11c.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:05	3168/3168	---M--	200	added ('OK')	image/jpeg	etag:%22cadd904f516d11:0%22	https://dailyv2.gate.vn/Skin/images/banks/img-vietcombank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/img-vietcombank.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:05%20GMT	https://dailyv2.gate.vn/Skin/images/banks/vietinbank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/vietinbank.11e.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:06	3332/3332	---M--	200	added ('OK')	image/jpeg	etag:%227aa0504f516d11:0%22	https://dailyv2.gate.vn/Skin/images/banks/maritimebank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/maritimebank.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:05%20GMT	https://dailyv2.gate.vn/Skin/images/banks/agribank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/agribank.120.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:06	4965/4965	---M--	200	added ('OK')	image/jpeg	etag:%22f36f9bdd83d5d01:0%22	https://dailyv2.gate.vn/Skin/images/banks/TIENPHONG.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/TIENPHONG.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:05%20GMT	https://dailyv2.gate.vn/Skin/images/banks/quandoibank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/quandoibank.122.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:07	4850/4850	---M--	200	added ('OK')	image/jpeg	etag:%2213cee0d883d5d01:0%22	https://dailyv2.gate.vn/Skin/images/banks/techcombank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/banks/techcombank.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:06%20GMT	https://dailyv2.gate.vn/Skin/images/huongdan/img2.png	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/huongdan/img2.124.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:07	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:04%20GMT	https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/javascript	E:/FPT/Template/Template/daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/javascript.125.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:06%20GMT	https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/chuyentien-confirm.126.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/)
20:35:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:04%20GMT	https://daily.gate.vn/huong-dan/tai-khoan/lay-lai-mat-khau/javascript	E:/FPT/Template/Template/daily.gate.vn/huong-dan/tai-khoan/lay-lai-mat-khau/javascript.127.delayed	(from https://daily.gate.vn/huong-dan/tai-khoan/lay-lai-mat-khau/)
